seniorcitizen,tenure,monthlycharges,gender_male,dependents_yes,phoneservice_yes,multiplelines_yes,internetservice_fiber optic,contract_one year,contract_two year,churn
0,2,20,0,0,1,0,0,1,0,0
0,9,58,0,0,0,1,0,0,0,1
0,1,70,1,0,1,0,0,1,0,1
0,56,107,0,0,1,0,0,0,0,0
0,32,86,1,0,1,1,0,0,1,0
0,62,71,0,1,1,1,1,1,0,0
0,72,24,0,1,1,0,1,1,0,0
0,65,108,0,0,1,0,0,0,0,0
0,11,20,1,0,1,0,0,1,0,0
0,61,70,1,0,1,0,0,0,1,0
0,46,20,1,1,1,1,0,0,1,0
0,46,101,0,0,1,0,0,0,1,0
0,2,96,1,0,1,0,0,0,1,1
0,8,71,0,0,1,1,1,0,1,1
0,46,69,0,0,1,0,1,0,0,0
0,12,81,1,0,1,1,1,0,0,0
1,7,84,0,0,1,1,1,1,0,0
1,50,83,0,0,1,0,0,0,0,0
0,2,20,0,1,1,1,0,0,0,1
0,31,78,1,0,1,1,0,0,1,1
0,28,59,0,0,1,0,0,0,0,0
0,56,94,1,0,1,0,0,0,0,1
0,35,19,0,0,1,0,0,0,0,0
1,5,50,1,0,1,0,0,0,0,1
0,18,35,0,0,0,0,1,0,0,0
0,32,110,0,0,1,0,0,0,0,0
0,72,75,1,0,1,1,0,0,0,0
0,64,81,1,0,1,0,0,1,0,0
0,55,82,0,0,1,0,1,0,0,0
0,46,25,0,1,1,0,0,1,0,0
0,51,110,1,1,1,1,1,0,0,0
0,9,51,0,0,1,1,1,0,0,0
0,35,26,1,0,1,0,1,0,0,0
0,1,80,0,0,1,0,1,0,0,1
0,43,79,0,0,1,0,0,0,0,0
0,71,109,1,0,1,0,1,0,0,0
0,69,61,0,1,1,1,0,0,0,0
0,10,36,1,0,0,1,1,1,0,0
1,36,84,1,0,1,0,0,1,0,1
1,1,71,0,0,1,0,0,1,0,0
0,71,25,0,0,1,0,0,1,0,0
0,72,109,0,0,1,0,0,0,0,0
0,35,61,1,0,1,0,1,0,0,0
0,33,104,0,1,1,0,0,0,0,1
0,47,104,1,0,1,0,0,0,0,0
0,63,20,1,1,1,1,0,0,0,0
0,1,79,1,0,1,1,1,0,1,1
0,69,106,0,0,1,1,1,0,0,0
0,21,56,0,1,0,1,0,0,0,1
0,4,57,1,0,1,1,1,0,0,0
0,51,59,1,1,0,0,0,1,0,1
0,13,21,0,1,1,0,0,0,1,0
0,3,35,1,0,0,1,1,0,1,1
0,3,44,0,1,1,1,0,0,0,1
1,32,20,1,0,1,1,1,0,0,0
0,9,76,0,0,1,0,0,1,0,1
1,33,84,1,0,1,0,1,0,0,1
0,66,25,1,1,1,1,1,0,0,0
0,1,52,0,0,1,0,1,0,0,1
0,1,70,0,0,1,0,1,0,0,0
0,57,21,1,1,1,1,1,0,0,0
0,11,30,0,1,0,1,0,0,0,0
0,9,35,1,0,0,0,0,0,0,1
0,62,81,0,0,1,0,0,0,0,0
0,49,100,0,1,1,1,1,0,0,1
0,6,20,0,1,1,1,0,0,1,0
0,6,45,0,0,0,1,1,0,0,0
0,1,74,1,1,1,0,0,1,0,1
0,72,112,1,0,1,1,0,1,0,0
0,10,100,0,1,1,0,0,0,0,1
1,11,90,0,0,1,1,1,0,0,1
1,66,64,0,0,1,1,1,1,0,0
0,59,41,1,0,0,0,0,0,0,1
1,17,76,1,0,1,0,0,0,1,1
1,14,96,1,0,1,0,0,0,1,0
0,13,20,1,0,1,0,0,0,0,0
0,40,55,0,0,0,1,1,0,0,0
0,17,26,1,0,0,0,1,0,0,0
0,2,91,0,0,1,0,0,1,0,1
0,11,74,1,0,1,0,1,0,0,1
0,46,61,1,0,0,1,0,0,1,0
0,20,20,0,0,1,1,1,0,0,0
1,43,90,0,0,1,1,1,0,0,0
0,70,60,1,1,0,1,0,0,1,0
0,47,74,0,0,1,1,0,0,1,0
1,3,81,1,0,1,1,1,1,0,1
0,32,73,1,0,1,1,0,1,0,0
0,4,20,1,1,1,0,1,0,0,0
0,59,20,0,1,1,0,0,0,0,0
0,19,61,0,1,1,0,0,0,1,0
0,28,60,0,0,1,1,1,0,0,0
0,12,20,0,0,1,1,1,1,0,0
0,23,45,0,0,0,0,0,0,1,0
0,67,19,0,1,1,0,0,1,0,0
0,72,104,1,1,1,0,0,0,0,0
0,41,109,0,1,1,0,0,0,1,0
0,1,50,1,0,1,0,0,0,0,1
0,42,80,1,0,1,1,1,0,0,0
0,71,81,1,0,1,0,1,0,0,0
0,42,21,0,0,1,1,0,0,0,0
0,17,69,0,0,1,0,0,0,0,0
0,2,79,1,0,1,1,0,0,1,0
0,9,86,1,0,1,0,1,0,0,0
0,25,61,0,0,0,0,0,0,0,0
0,62,84,0,0,1,0,1,0,1,0
1,55,116,1,0,1,0,0,0,1,0
0,72,67,1,1,0,1,1,0,1,0
1,66,80,0,0,1,0,0,1,0,1
0,1,74,1,1,1,0,0,0,0,1
0,7,51,0,1,1,1,1,0,0,0
0,42,19,0,1,1,0,1,0,1,0
0,27,95,0,0,1,0,1,0,0,1
1,5,91,1,0,1,0,0,0,0,1
0,18,95,1,1,1,1,1,0,0,1
0,49,94,1,1,1,1,1,0,0,0
0,18,20,1,0,1,1,0,1,0,0
0,18,89,0,0,1,0,0,0,0,0
0,2,96,0,0,1,0,1,0,1,1
0,41,51,1,0,0,1,0,0,1,0
0,1,49,0,0,1,0,0,0,1,0
0,14,46,1,0,0,1,0,1,0,1
0,41,88,0,1,1,0,1,0,0,0
1,17,85,0,0,1,0,0,0,1,1
0,37,96,1,0,1,1,0,0,0,0
1,24,41,0,0,0,0,0,1,0,1
1,70,76,0,0,1,1,1,1,0,0
0,70,86,1,1,1,0,0,1,0,0
0,6,69,1,0,1,0,0,0,1,0
0,10,46,1,0,1,0,0,0,0,0
1,56,105,0,0,1,0,0,0,0,0
1,15,86,1,0,1,1,1,0,0,1
0,61,104,1,0,1,0,1,0,0,0
0,18,82,1,0,1,1,0,0,1,1
0,6,69,0,0,1,0,1,0,0,1
0,35,83,1,0,1,0,0,0,0,0
1,1,56,0,0,1,0,0,1,0,1
0,52,100,0,1,1,0,0,0,0,0
0,9,20,0,1,1,1,1,1,0,0
0,72,86,1,0,1,1,0,0,0,0
0,68,20,1,1,1,1,1,0,0,0
0,21,25,1,1,1,0,0,0,1,0
1,64,44,0,0,0,0,1,0,1,0
0,28,20,0,1,1,0,1,0,0,0
0,65,99,0,1,1,0,0,0,0,0
0,12,107,1,0,1,0,0,1,0,1
0,7,69,0,1,1,0,0,0,1,0
1,70,92,0,0,1,1,0,1,0,0
0,8,20,0,1,1,1,0,0,1,0
0,62,72,0,0,1,0,0,0,1,0
0,18,46,1,1,0,0,1,0,0,0
0,1,94,0,0,1,1,0,0,0,1
1,23,75,0,0,1,1,1,0,0,0
0,71,79,1,0,1,0,0,1,0,0
0,4,61,1,0,1,0,0,0,1,0
0,5,25,1,0,0,1,1,1,0,1
0,2,50,1,0,1,0,0,1,0,0
0,11,55,1,0,1,1,0,0,0,0
0,1,80,1,1,1,0,1,0,0,1
0,53,20,0,1,1,1,1,1,0,0
0,65,25,1,0,1,1,0,1,0,0
1,70,103,1,0,1,1,1,0,0,1
0,67,26,0,0,1,1,0,0,1,0
0,69,82,1,1,1,0,0,0,0,0
1,27,86,0,0,1,1,1,0,0,0
0,56,81,1,0,1,0,1,0,0,0
1,3,45,0,0,1,1,1,0,0,1
0,3,74,0,0,1,0,0,1,0,1
0,65,92,0,1,1,1,1,1,0,0
0,9,89,0,0,1,0,0,0,1,1
0,15,30,1,0,0,1,1,1,0,1
0,14,60,0,1,1,1,1,0,0,0
0,70,84,1,1,1,0,0,0,0,0
1,17,100,1,0,1,0,0,0,0,1
0,43,91,1,1,1,0,1,0,0,0
0,1,20,0,1,1,1,0,1,0,0
0,72,117,0,0,1,1,0,1,0,0
0,10,46,1,0,1,0,0,0,1,1
0,16,80,0,1,1,0,1,0,0,0
0,38,84,0,0,1,0,0,1,0,1
0,61,34,1,1,0,0,0,0,1,0
0,22,89,1,1,1,1,0,0,0,0
0,28,90,0,0,1,0,0,1,0,0
0,69,98,1,0,1,1,0,0,1,0
1,71,110,0,0,1,0,0,0,1,0
0,15,20,1,0,1,1,0,0,1,0
0,39,41,0,0,0,1,1,0,1,0
0,5,86,0,1,1,0,0,0,0,1
0,71,20,0,1,1,1,0,1,0,0
0,17,20,0,0,1,1,1,0,0,0
1,8,100,0,0,1,0,0,0,0,0
1,71,24,1,0,1,0,0,0,0,0
0,5,54,0,0,1,1,1,1,0,1
0,68,92,0,0,1,0,0,0,0,0
1,9,90,0,0,1,0,0,0,0,0
0,58,24,1,0,1,0,1,1,0,0
0,1,70,1,0,1,0,0,0,0,1
0,69,24,1,1,1,1,1,0,1,0
0,59,21,0,1,1,0,0,0,0,0
0,11,25,0,1,0,1,1,1,0,0
0,3,21,1,0,1,1,1,1,0,0
0,47,40,1,1,0,1,1,0,1,0
0,9,55,1,1,1,0,0,1,0,0
0,60,106,0,0,1,0,1,0,0,1
0,2,80,1,0,1,0,0,0,0,1
0,36,105,0,0,1,1,1,1,0,0
0,15,84,0,0,1,1,1,0,0,0
1,18,58,1,0,1,1,1,1,0,0
0,1,34,1,1,0,1,1,0,1,0
0,29,40,0,0,0,0,0,0,0,0
0,3,108,1,0,1,1,0,1,0,0
0,60,109,1,0,1,0,0,0,1,0
0,43,72,1,1,1,0,0,0,1,0
0,36,19,1,1,1,1,1,0,0,0
0,22,20,0,0,1,0,1,1,0,0
0,28,85,1,1,1,0,1,0,0,0
0,1,35,0,0,0,0,0,1,0,1
0,5,45,0,1,1,1,1,0,0,0
0,20,19,0,0,1,0,0,0,1,0
0,23,87,1,1,1,0,0,0,0,0
0,6,80,1,0,1,0,0,0,0,0
0,26,55,1,0,0,0,1,1,0,0
0,22,55,1,0,1,1,1,0,0,0
1,18,104,0,0,1,0,0,0,1,0
0,18,81,1,1,1,1,0,0,0,0
0,62,104,0,0,1,0,0,0,0,0
0,26,26,0,0,1,1,1,1,0,0
0,70,74,0,1,1,0,1,1,0,0
0,48,105,0,1,1,1,1,0,1,0
1,2,94,1,0,1,1,1,0,0,1
1,65,109,0,0,1,0,0,0,0,0
0,71,93,0,0,1,0,0,0,1,0
0,16,75,0,0,1,1,1,0,0,0
1,59,94,1,0,1,1,1,0,0,1
0,51,44,1,0,0,1,0,0,0,0
0,63,101,0,1,1,0,0,1,0,1
0,41,98,0,0,1,1,0,1,0,0
0,62,85,0,0,1,0,1,1,0,0
0,3,74,0,0,1,1,1,0,0,1
1,18,48,0,0,0,0,0,0,1,1
0,71,20,0,1,1,0,0,0,1,0
0,27,74,0,1,1,0,0,0,1,0
0,2,70,0,0,1,0,0,0,1,1
1,72,115,0,0,1,0,0,0,1,0
0,41,90,1,0,1,0,0,1,0,0
0,62,100,0,1,1,1,1,0,0,1
1,7,90,1,0,1,0,1,0,0,1
0,69,60,1,1,1,0,1,0,1,0
0,61,94,0,0,1,0,0,0,0,0
0,72,49,0,0,0,0,0,0,0,0
1,71,56,1,0,0,0,0,0,1,0
0,1,20,1,0,1,0,0,0,0,0
0,4,46,1,0,1,1,0,1,0,0
0,30,50,1,0,1,1,1,0,0,0
0,60,79,1,0,1,0,0,1,0,0
0,40,20,0,1,1,0,0,0,0,0
0,1,25,0,0,0,1,1,0,0,1
0,9,20,1,0,1,0,0,0,0,1
0,72,110,1,1,1,0,0,0,0,0
0,12,96,0,0,1,1,1,0,0,1
0,69,113,1,0,1,1,1,0,1,0
1,38,25,1,0,0,1,0,0,1,0
0,44,20,1,1,1,1,0,0,1,0
0,10,98,0,0,1,1,1,0,0,1
0,18,96,0,0,1,0,1,1,0,1
0,1,78,0,0,1,0,0,1,0,1
0,52,95,0,0,1,0,0,0,0,0
0,52,92,1,0,1,0,1,0,0,0
1,15,96,0,0,1,0,0,1,0,1
0,5,19,1,0,1,0,0,1,0,1
0,70,73,1,0,1,0,0,0,0,0
0,23,24,0,1,1,1,1,0,0,0
0,38,54,0,1,1,1,1,0,0,0
0,11,76,0,0,1,0,0,0,1,1
0,5,70,0,0,1,1,0,0,1,1
0,15,20,1,1,1,1,0,0,0,0
0,13,53,0,1,1,0,1,0,0,0
0,29,20,0,0,1,1,0,0,0,0
0,72,60,0,0,1,1,1,0,0,0
0,38,99,1,1,1,0,1,1,0,1
1,2,90,0,0,1,0,0,0,0,1
0,51,84,1,0,1,0,0,0,0,0
1,30,92,0,0,1,1,0,0,1,1
0,55,101,1,0,1,0,0,0,0,0
0,1,20,1,0,1,0,0,0,0,1
0,46,64,0,0,1,1,1,0,0,0
0,8,80,0,0,1,1,1,0,0,0
0,70,108,0,1,1,0,0,0,0,0
1,6,44,0,0,0,0,0,0,1,0
0,8,76,1,1,1,0,1,0,0,0
0,52,39,0,0,0,0,0,0,0,0
1,54,65,1,0,1,0,1,0,0,0
1,71,106,1,0,1,0,1,1,0,0
0,33,34,1,1,0,0,1,0,0,0
1,70,108,0,1,1,1,0,0,0,0
1,1,76,0,0,1,0,0,0,0,1
1,8,106,0,0,1,1,1,0,0,1
0,47,111,1,0,1,0,0,0,0,1
0,52,20,0,1,1,1,1,0,0,0
0,15,59,0,0,1,0,0,0,0,1
0,11,40,0,0,0,0,1,0,0,0
0,72,21,0,1,1,1,1,0,0,0
1,2,30,0,0,0,0,0,0,1,1
0,19,89,0,1,1,0,1,1,0,0
0,11,91,1,1,1,0,0,0,0,0
0,35,100,0,0,1,0,1,0,0,1
0,69,105,1,0,1,0,0,1,0,0
0,1,20,0,0,1,1,1,0,0,1
1,29,99,0,0,1,0,0,1,0,1
0,10,104,1,0,1,1,0,0,1,1
0,4,50,1,0,1,1,0,1,0,1
1,31,100,0,0,1,1,1,0,0,1
0,1,19,1,1,1,0,0,0,1,1
1,16,92,1,0,1,0,0,0,0,0
0,29,55,1,1,0,1,1,0,0,0
0,53,95,0,0,1,0,0,0,0,1
1,2,84,0,0,1,0,0,0,0,0
1,47,85,0,0,1,0,0,0,0,1
0,57,100,0,0,1,0,0,0,0,0
0,47,27,0,0,1,0,0,0,0,0
0,52,75,1,0,1,0,0,0,0,0
0,60,85,1,1,1,0,1,0,0,0
0,62,69,1,0,1,1,0,1,0,0
0,65,106,0,1,1,0,0,0,0,1
0,64,111,0,1,1,1,1,0,0,0
0,21,45,0,1,1,0,0,0,0,0
0,69,96,0,0,1,0,0,1,0,0
0,30,82,1,1,1,0,1,0,0,0
0,18,75,0,0,1,0,1,0,0,0
0,48,70,0,1,1,0,1,1,0,0
0,33,91,0,0,1,0,0,0,0,0
0,28,55,0,0,1,0,0,0,0,0
0,1,46,1,0,1,1,1,0,0,1
1,16,74,1,0,1,0,0,0,0,0
0,27,78,0,0,1,0,0,1,0,0
0,28,100,1,0,1,1,0,0,1,0
0,51,99,0,0,1,1,1,0,0,0
0,7,94,1,0,1,1,1,0,1,0
0,57,56,1,0,1,0,0,0,0,0
1,70,90,1,0,1,0,0,1,0,0
1,67,65,1,0,1,1,1,0,1,0
0,72,21,0,0,1,0,1,0,0,0
1,72,104,1,1,1,0,1,0,0,0
0,17,94,0,1,1,0,0,1,0,1
0,71,24,0,0,1,1,1,0,0,0
0,13,66,1,1,1,1,0,0,0,0
0,44,20,1,1,1,0,0,0,0,0
0,59,86,1,0,1,1,1,0,0,1
0,18,85,0,0,1,1,1,0,0,1
1,5,86,1,0,1,0,1,0,0,0
0,25,59,0,1,0,0,0,1,0,1
0,72,81,1,1,1,1,1,0,1,0
0,30,44,1,1,0,0,0,0,0,0
0,6,100,0,0,1,1,0,0,1,1
0,5,68,0,0,1,0,0,0,0,1
0,59,97,0,1,1,0,0,1,0,0
0,30,90,1,0,1,0,0,0,0,0
0,17,52,1,0,1,1,1,0,0,1
0,1,19,0,0,1,1,0,0,1,0
0,2,24,1,0,0,1,1,0,0,0
0,6,55,0,0,1,0,0,1,0,0
0,62,21,1,1,1,0,0,0,0,0
0,47,25,1,0,1,1,0,0,1,0
0,39,73,1,0,1,0,1,0,0,0
1,21,95,0,0,1,1,0,0,0,0
1,7,65,0,0,1,1,1,0,1,0
0,1,80,1,0,1,0,0,0,0,1
0,8,20,0,1,1,0,1,0,0,0
0,50,20,1,0,1,1,0,1,0,0
0,1,80,0,1,1,0,1,0,0,1
0,27,20,1,0,1,0,1,0,0,0
0,42,60,0,0,1,0,0,0,0,0
0,6,94,0,0,1,0,1,0,0,1
0,1,50,0,0,1,0,0,0,0,0
0,22,20,1,1,1,0,1,0,0,0
1,37,97,0,0,1,1,1,0,0,1
0,14,54,0,0,1,0,0,1,0,0
0,11,75,0,0,1,0,0,0,1,0
0,2,57,1,1,1,0,1,0,0,1
0,29,25,0,0,0,0,0,1,0,1
0,4,25,0,0,0,0,0,0,0,0
0,64,20,1,1,1,0,1,0,0,0
0,1,45,1,0,1,1,0,0,1,0
0,39,82,1,0,1,1,0,0,0,0
1,20,84,1,0,1,0,0,1,0,0
0,11,54,1,0,1,0,0,1,0,1
0,59,93,0,0,1,0,0,1,0,0
0,1,51,1,0,1,0,0,0,0,1
0,51,99,1,0,1,0,0,1,0,0
0,23,66,0,1,1,0,0,0,1,0
0,24,89,1,0,1,0,1,1,0,0
0,27,20,1,1,1,1,0,0,1,0
0,69,116,0,0,1,0,0,0,0,0
1,8,101,0,0,1,1,1,0,1,1
0,12,78,0,0,1,1,1,0,0,1
1,44,89,1,0,1,0,1,0,0,0
1,27,36,1,0,0,1,1,0,0,1
0,47,20,0,1,1,0,0,0,0,0
0,5,51,0,0,1,1,0,0,0,0
1,4,75,0,0,1,0,0,0,0,1
0,33,20,0,1,1,0,0,0,1,0
0,3,74,1,0,1,0,0,0,1,0
0,23,84,0,1,1,1,0,1,0,0
0,2,40,1,0,0,1,0,0,1,1
0,54,108,1,0,1,1,1,0,0,0
0,54,110,0,0,1,1,1,1,0,1
0,30,84,1,1,1,1,0,0,0,0
0,19,85,1,0,1,0,0,0,0,0
0,52,103,0,0,1,0,0,0,1,0
0,3,30,1,0,0,1,1,0,0,0
1,65,95,0,0,1,0,0,0,1,0
0,71,111,0,0,1,1,0,0,1,0
0,48,39,0,1,0,1,1,0,0,0
0,2,94,0,1,1,1,0,0,1,1
0,45,105,0,1,1,1,0,0,1,0
0,14,90,0,0,1,0,0,0,0,1
0,71,24,0,1,1,0,1,1,0,0
0,30,110,0,0,1,0,0,0,0,0
0,15,49,0,0,1,0,0,1,0,1
0,14,92,0,1,1,1,1,1,0,1
0,29,95,1,1,1,0,1,0,0,1
0,4,25,1,0,1,1,1,0,0,0
0,19,20,1,1,1,0,0,0,0,0
1,11,95,0,0,1,0,0,0,0,1
0,22,55,1,0,1,1,0,0,1,1
0,57,60,1,1,1,0,1,0,0,0
0,24,50,1,0,1,1,0,0,1,1
1,40,102,1,0,1,1,1,1,0,1
0,48,80,0,1,1,0,0,0,1,0
0,2,24,0,1,0,0,1,0,0,1
0,46,34,1,0,0,1,1,0,0,0
0,45,110,1,1,1,0,0,0,0,0
1,3,95,1,0,1,1,0,0,1,1
0,30,85,0,0,1,0,0,0,0,1
0,5,89,0,0,1,0,1,1,0,1
1,6,74,0,0,1,0,0,0,0,1
0,1,20,0,0,1,1,1,0,0,0
0,48,19,1,0,1,1,0,0,0,0
0,60,79,1,1,1,0,0,0,0,0
0,1,85,1,0,1,1,1,0,1,1
0,30,100,1,0,1,0,0,0,1,0
0,7,100,1,0,1,0,1,0,0,1
0,31,20,0,1,1,0,0,0,1,1
1,13,95,0,0,1,0,0,0,1,1
1,68,107,1,1,1,1,1,0,0,0
0,26,96,0,0,1,0,0,0,0,0
0,36,85,1,0,1,1,1,0,0,1
0,9,71,0,0,1,0,0,0,0,1
0,67,93,1,0,1,0,0,0,0,0
0,72,74,0,1,1,1,0,0,0,0
0,1,20,0,1,1,0,1,0,0,1
0,5,49,1,0,1,0,0,1,0,1
0,59,107,1,0,1,1,1,1,0,1
0,12,96,1,0,1,1,1,0,0,0
0,48,70,0,1,1,1,0,0,1,0
0,58,108,0,0,1,1,0,0,0,0
0,53,100,0,0,1,1,1,0,1,0
0,25,54,0,0,1,1,0,1,0,0
0,4,20,0,0,1,1,1,0,0,0
0,40,103,1,0,1,1,1,0,1,0
1,30,69,1,0,1,0,1,0,0,0
0,5,69,0,0,1,0,1,1,0,0
0,11,61,1,0,1,0,0,0,1,0
0,63,105,1,0,1,0,1,0,0,0
0,46,89,1,0,1,0,0,0,0,0
0,3,30,1,0,0,0,0,1,0,0
0,20,91,1,0,1,0,0,0,1,0
0,1,71,0,0,1,1,1,1,0,1
0,35,25,0,1,1,0,0,0,0,0
1,35,100,0,0,1,0,0,0,0,1
0,42,106,1,0,1,0,0,0,0,1
0,39,60,1,1,1,1,1,0,0,0
0,27,55,1,0,1,1,1,0,1,0
0,28,18,1,0,1,0,0,0,1,0
0,1,46,0,0,1,0,1,0,0,1
0,1,85,1,0,1,0,0,0,0,1
0,72,85,0,1,1,1,0,0,1,0
0,1,25,0,0,0,0,1,1,0,0
0,1,20,1,0,1,1,1,0,0,1
0,63,105,1,0,1,1,1,1,0,0
0,1,24,1,0,0,0,0,1,0,0
0,2,61,0,1,1,1,0,1,0,0
1,3,74,0,0,1,0,0,0,0,0
0,7,34,1,0,0,0,0,1,0,0
0,16,39,0,0,0,1,0,0,1,0
0,60,60,1,0,0,1,1,0,0,0
0,47,20,0,0,1,0,0,0,0,0
0,1,68,1,1,1,0,1,1,0,1
0,64,48,0,0,0,0,0,0,0,1
0,51,25,1,0,1,0,0,0,1,0
0,72,25,1,1,1,1,1,0,0,0
0,72,115,1,1,1,0,0,0,0,0
0,1,50,1,0,1,0,0,0,0,0
0,66,20,1,0,1,1,0,1,0,0
1,4,73,0,0,1,1,0,1,0,0
0,55,64,1,0,1,0,1,0,0,0
0,45,79,1,0,1,1,1,0,1,0
0,3,26,1,1,1,0,0,0,1,0
0,72,80,0,1,1,1,0,0,1,0
0,9,90,1,1,1,0,0,1,0,0
1,65,103,1,0,1,1,1,0,0,0
0,32,21,0,0,1,0,0,1,0,0
0,20,39,1,1,0,0,0,1,0,0
1,68,100,0,0,1,0,1,1,0,1
0,24,20,0,0,1,0,0,0,0,0
0,1,81,1,0,1,1,1,0,0,1
0,41,20,0,1,1,1,0,0,0,0
1,47,86,1,0,1,1,0,0,1,0
0,41,50,0,0,1,0,0,1,0,0
0,47,106,0,0,1,0,0,0,1,1
1,5,70,0,0,1,0,0,0,0,0
0,38,20,0,0,1,0,0,0,1,0
1,4,25,1,0,0,0,1,0,0,1
0,53,55,1,0,0,1,0,0,0,0
0,72,84,1,0,1,0,1,1,0,0
0,24,49,0,0,1,0,1,0,0,0
0,28,92,1,1,1,1,0,0,0,0
0,32,79,1,0,1,0,0,0,1,0
0,67,72,0,0,1,0,1,0,0,0
1,21,20,1,0,1,1,1,0,0,0
0,14,20,0,1,1,0,0,1,0,0
0,52,25,1,1,1,0,0,1,0,0
0,25,20,0,1,1,0,1,1,0,0
0,2,45,0,0,1,0,0,0,1,1
0,70,99,0,0,1,0,0,0,1,0
1,2,95,1,0,1,1,1,0,0,1
0,72,64,1,1,1,0,1,0,0,0
0,4,106,0,0,1,0,0,0,0,1
0,7,96,1,0,1,0,0,0,1,0
0,65,82,0,1,1,1,1,0,0,0
0,1,20,0,0,1,0,1,1,0,0
0,4,25,0,1,1,0,0,1,0,0
0,37,59,1,1,1,0,1,0,0,0
0,22,96,1,0,1,1,0,1,0,0
1,1,91,0,0,1,0,0,0,0,1
0,4,20,0,0,1,0,1,0,0,0
0,13,79,0,0,1,0,0,0,1,1
0,27,81,1,1,1,0,0,1,0,0
0,17,81,1,1,1,0,0,0,0,0
0,3,21,1,0,1,0,1,0,0,0
0,27,53,1,0,1,0,1,0,0,0
0,71,85,1,1,1,1,0,0,1,0
0,71,93,1,0,1,0,0,0,0,0
0,69,104,0,1,1,1,1,0,0,1
0,1,70,1,0,1,0,0,0,1,0
1,26,86,0,0,1,0,0,0,0,0
1,35,76,1,1,1,1,1,0,0,0
0,45,50,0,0,1,0,1,0,0,0
1,58,106,0,0,1,0,0,0,0,1
1,17,102,1,0,1,1,1,0,1,0
0,72,115,1,0,1,0,0,0,1,0
1,1,76,1,0,1,0,0,0,0,1
0,72,104,0,0,1,0,0,0,1,0
1,25,89,1,0,1,0,0,0,0,1
0,71,100,0,1,1,0,1,1,0,0
0,39,100,0,1,1,0,0,1,0,0
1,1,36,0,0,0,1,1,1,0,1
0,51,21,0,0,1,1,1,0,0,0
0,1,71,1,1,1,1,1,1,0,1
0,48,104,0,0,1,0,0,0,0,0
0,7,20,0,0,1,1,1,0,1,0
0,8,55,1,0,1,0,1,0,0,0
0,35,23,0,0,1,0,0,0,0,0
1,6,98,0,0,1,0,0,0,0,1
0,68,40,1,0,0,1,1,1,0,0
0,72,85,1,0,1,1,1,1,0,0
0,16,54,0,0,1,0,0,1,0,1
0,39,100,1,0,1,0,0,0,0,0
0,64,20,0,1,1,1,1,0,1,0
1,72,90,0,1,1,1,0,0,0,0
0,69,25,0,0,1,0,0,0,1,0
1,55,100,0,0,1,1,0,1,0,0
0,72,81,1,1,1,1,0,0,1,0
0,62,80,1,0,1,1,0,0,0,0
0,2,86,0,0,1,1,0,1,0,1
0,72,112,0,0,1,0,0,0,0,0
0,71,106,1,1,1,0,0,0,1,0
1,71,104,0,0,1,1,1,0,1,0
1,24,80,1,1,1,0,0,0,1,0
0,6,19,0,1,1,0,1,0,0,0
1,22,26,0,0,1,1,1,0,0,0
0,60,106,0,0,1,0,1,1,0,0
0,39,36,1,0,0,1,1,0,0,0
0,9,96,1,0,1,0,0,0,1,1
1,3,95,1,0,1,0,0,1,0,0
0,72,105,1,1,1,1,1,0,1,0
0,57,65,0,1,1,0,0,0,0,0
0,1,70,0,0,1,0,1,1,0,1
1,27,101,0,0,1,0,0,0,0,1
0,72,108,1,1,1,0,0,0,1,0
0,3,64,0,0,1,0,0,1,0,1
0,1,70,0,0,1,0,0,1,0,1
0,31,55,1,0,1,1,0,1,0,1
0,19,60,1,0,1,0,0,0,0,0
1,8,70,1,0,1,1,1,0,0,0
0,59,110,1,0,1,0,0,0,0,1
0,59,80,0,0,1,0,1,0,0,0
0,72,20,0,1,1,1,1,0,0,0
0,15,25,0,0,1,0,0,0,0,0
0,43,65,0,0,1,0,1,1,0,0
0,17,20,1,1,1,1,0,0,1,0
0,1,20,1,0,1,0,1,0,0,0
0,12,74,1,0,1,1,0,0,1,0
0,2,25,1,0,1,0,0,0,0,0
0,7,75,0,0,1,0,0,0,0,1
1,50,105,0,0,1,0,0,0,0,0
0,48,20,0,1,1,1,1,0,0,0
0,69,20,1,1,1,0,1,0,0,0
0,5,96,1,0,1,0,1,0,0,1
0,1,20,0,0,1,1,1,0,0,0
0,62,92,0,0,1,1,0,1,0,0
0,6,90,0,0,1,1,1,0,1,1
0,72,24,0,0,1,0,0,0,1,0
0,1,45,0,0,1,0,0,0,0,0
0,15,70,1,1,1,1,0,0,1,0
0,1,20,0,0,1,0,1,0,0,0
0,58,100,1,0,1,1,0,0,1,0
0,1,20,1,0,1,0,0,0,0,0
0,9,45,0,0,1,1,0,0,1,1
0,31,72,1,0,1,0,1,0,0,0
0,40,20,1,1,1,0,0,0,1,0
0,12,24,1,1,1,0,1,0,0,0
0,15,25,0,1,1,0,0,0,1,0
0,1,45,0,0,1,1,0,0,1,1
0,3,78,1,0,1,0,0,0,0,1
0,1,75,0,0,1,1,0,0,1,1
0,70,65,0,0,0,0,1,0,0,0
0,52,26,1,1,1,0,1,0,0,0
0,4,54,1,0,1,1,1,0,0,1
0,3,65,1,0,1,0,0,0,0,0
1,2,96,1,0,1,1,0,1,0,0
0,37,67,1,0,1,0,0,0,0,0
0,23,54,0,0,1,0,1,0,0,0
